OBJECTID_12_13,FID_Footprint_20200701,OBJECTID,PAZ,Shape_Leng,Area_ha,FID_CEM_Oct10_13,OBJECTID_1,OBJECTID_12,OBJECTID_2,OBJECTID_3,FEATURE_ID,CEM_ECP,ECP_TAG,FCODE,JOIN_ID,MAPSH_NBR,POLY_NBR,SOURCE,MAP_SRC,ECO_SEC,BGC_ZONE,BGC_SUBZON,BGC_VRT,BGC_PHASE,SDEC_1,SITE_S1,SITEMC_S1,SITE_M1A,SITE_M1B,STRCT_S1,STRCT_M1,SERAL_1,SDEC_2,SITE_S2,SITEMC_S2,SITE_M2A,SITE_M2B,STRCT_S2,STRCT_M2,SERAL_2,SDEC_3,SITE_S3,SITEMC_S3,SITE_M3A,SITE_M3B,STRCT_S3,STRCT_M3,SERAL_3,AREA,PERIMETER,HECTARES,Shape_Leng_1,SDEC1_Area,SDEC2_Area,SDEC3_Area,HabType_1,HabType_2,HabType_3,PUMP_Strat,MCECA_W,MALAM_W,MODHE_W,MODVI_W,FOREST_TYP,FOREST_T_1,FOREST_T_2,AGE_TYPE1,AGE_TYPE2,AGE_TYPE3,Dens_SAV,MAPE_CT_De,Shape_Le_1,Tot_Dens_S,Tot_Densit,Resting,Vert_Div,Shape_Le_2,Wetland,Grassland,Area_ha_1,Shape_Length,Shape_Area
38,0,1,Dam,42514.256556899999850,2035.160690830000021,66255,66229,1508,0,0.000000000000000,0.000000000000000,81482,094A016_3379,WI25200100, ,094A016,3379,V,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,7692.492187500000000,518.145751952999944,0.000000000000000,0.000000000000000,7689.549774310000430,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,518.720189983999944,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,518.720189983999944,No,No,0.768955105182000,518.720261107742658,7689.549048258980292
39,0,1,Dam,42514.256556899999850,2035.160690830000021,66258,66232,1513,0,0.000000000000000,0.000000000000000,81487,094A016_3120,WI25200100, ,094A016,3120,P,TEM,PEL,BWBS,mw,1, ,5,3,SW,t, ,4, ,as,5,0,CF,t, ,2, , ,0, , , , , , , ,153671.000000000000000,2936.257324220000100,0.000000000000000,0.000000000000000,76806.456212100005359,76806.456212100005359,0.000000000000000,Upland Forest,Non Vegetated/Anthropogenic, ,Dry,0.235740402639000,0.367148007274000,0.178179992080000,0.035679999202500,DD, , ,YF,NV, ,0.000000000000000,0.166650000000000,2938.882092429999830,0.000000000000000,2.559958459540000,0.000705218258146,0.677300000000000,2938.882092429999830,No,No,15.361286885900000,2938.882003455380072,153612.860239388712216
40,0,1,Dam,42514.256556899999850,2035.160690830000021,66291,66265,1591,0,0.000000000000000,0.000000000000000,81562,094A026_3793,WI25200100, ,094A026,3793,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,h, ,5, ,ap,0, , , , , , , ,0, , , , , , , ,80599.054687500000000,1928.221191410000074,0.000000000000000,0.000000000000000,80566.940432500006864,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,1926.725985949999995,12.986582924100000,2.685295668840000,0.000762845043206,0.711000000000000,1926.725985949999995,No,No,8.056692675800001,1320.068542101208322,53022.906326746990089
41,0,1,Dam,42514.256556899999850,2035.160690830000021,66301,66275,1611,0,0.000000000000000,0.000000000000000,81582,094A026_3805,WI25200100, ,094A026,3805,P,TEM,PEL,BWBS,mw,1, ,5,1,AM,h, ,5, ,ap,5,1,AM,h, ,4, ,ap,0, , , , , , , ,154373.531250000000000,1695.548095699999976,0.000000000000000,0.000000000000000,77156.031380900007207,77156.031380900007207,0.000000000000000,Upland Forest,Upland Forest, ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ,DZ, ,YF,PS, ,1.611900000000000,0.333300000000000,1695.097737360000110,24.873562175600000,5.143221212930000,0.000762845043206,0.711000000000000,1695.097737360000110,No,No,15.431206759500000,1433.211278747937968,108114.120074967693654
42,0,1,Dam,42514.256556899999850,2035.160690830000021,66326,66300,1671,0,0.000000000000000,0.000000000000000,81639,094A026_3565,WI25200100, ,094A026,3565,P,TEM,PEL,BWBS,mw,1, ,6,0,WW,g, ,2, , ,2,0,AS,g, ,3, , ,2,0,RZ, , , , , ,35843.679687500000000,857.601806641000053,0.000000000000000,0.000000000000000,21498.170406599998387,7166.056802179999977,7166.056802179999977,Grassland,Aspen Shrubland,Non Vegetated/Anthropogenic,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF,NF,NF,NV,NV, ,0.000000000000000,0.000000000000000,857.941568254000003,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,857.941568254999993,No,Grassland,3.583029065800000,839.343571667520905,29315.483923101513938
43,0,1,Dam,42514.256556899999850,2035.160690830000021,66343,66317,1695,0,0.000000000000000,0.000000000000000,81663,094A026_3553,WI25200100, ,094A026,3553,P,TEM,PEL,BWBS,mw,1, ,10,1,AM, , ,4, ,ap,0, , , , , , , ,0, , , , , , , ,363022.875000000000000,4335.210449219999646,0.000000000000000,0.000000000000000,362882.999653999984730,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,0.000000000000000,0.333300000000000,4333.503402000000278,0.000000000000000,12.094889816900000,0.000762845043206,0.711000000000000,4333.503402000000278,No,No,36.288298280399999,4277.292610955314558,357757.526444088201970
44,0,1,Dam,42514.256556899999850,2035.160690830000021,66347,66321,1707,0,0.000000000000000,0.000000000000000,81675,094A026_3703,WI25200100, ,094A026,3703,P,TEM,PEL,BWBS,mw,1, ,10,1,AM, , ,5, ,ap,0, , , , , , , ,0, , , , , , , ,25056.046875000000000,1048.808959960000038,0.000000000000000,0.000000000000000,25046.133284999999887,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,1047.718682169999965,4.037187846620000,0.834787957862000,0.000762845043206,0.711000000000000,1047.718682169999965,No,No,2.504614335020000,1047.718642299459134,25046.141778104287368
45,0,1,Dam,42514.256556899999850,2035.160690830000021,66350,66324,1715,0,0.000000000000000,0.000000000000000,81680,094A026_3566,WI25200100, ,094A026,3566,P,TEM,PEL,BWBS,mw,1, ,8,3,SW,g,w,5, ,as,2,0,WW,g, ,2,b, ,0, , , , , , , ,71287.570312500000000,1315.472167970000100,0.000000000000000,0.000000000000000,57008.371076399998856,14252.092769099999714,0.000000000000000,Upland Forest,Grassland, ,Dry,0.391568804383000,0.426478008449000,0.338659984946000,0.011839999735400,DD,NF, ,YF,NV, ,3.720500000000000,0.266640000000000,1315.958320060000005,26.512455129199999,1.900088976120000,0.000705218258146,0.677300000000000,1315.958320060000005,No,Grassland,7.126046265090000,1315.958193324357353,71260.466506412150920
46,0,1,Dam,42514.256556899999850,2035.160690830000021,66351,66325,1716,0,0.000000000000000,0.000000000000000,81681,094A026_3556,WI25200100, ,094A026,3556,V,TEM,PEL,BWBS,mw,1, ,8,0,WW,g, ,2, , ,2,0,AS,g, ,3, , ,0, , , , , , , ,57099.312500000000000,1203.583007810000026,0.000000000000000,0.000000000000000,45661.562275600001158,11415.390568900000289,0.000000000000000,Grassland,Aspen Shrubland, ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,1202.775583780000034,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1202.775583780000034,No,Grassland,5.707693310240000,1038.906079133253570,19729.388614253399282
47,0,1,Dam,42514.256556899999850,2035.160690830000021,66378,66352,1770,0,0.000000000000000,0.000000000000000,81732,094A026_3528,WI25200100, ,094A026,3528,G,TEM,PEL,BWBS,mw,1, ,6,9,Fm02,a,b,3, , ,2,0,GB, , ,1, , ,2,0,WH,a,c,2, , ,123203.109375000000000,4049.447753909999847,0.000000000000000,0.000000000000000,73892.370674699996016,24630.790224899999885,24630.790224899999885,Riparian Forest,Non Vegetated/Anthropogenic,Riparian Wetland,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,NF,RP,NV,NV,NV,0.000000000000000,0.000000000000000,4045.081816419999996,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,4045.081816419999996,Wetland,No,12.315393054799999,4045.081709323357700,123153.936367086236714
48,0,1,Dam,42514.256556899999850,2035.160690830000021,66379,66353,1771,0,0.000000000000000,0.000000000000000,81733,094A026_3601,WI25200100, ,094A026,3601,P,TEM,PEL,BWBS,mw,1, ,10,3,SW,g,k,4, ,as,0, , , , , , , ,0, , , , , , , ,71291.125000000000000,2071.842773440000201,0.000000000000000,0.000000000000000,71264.240232099997229,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.285400003195000,0.425780008435000,0.188209991634000,0.044799998998600,DD, , ,YF, , ,0.000000000000000,0.333300000000000,2069.082745600000180,0.000000000000000,2.375235858500000,0.000705218258146,0.677300000000000,2069.082745600000180,No,No,7.126420217520000,1502.597917249695911,41663.934041008149507
49,0,1,Dam,42514.256556899999850,2035.160690830000021,66381,66355,1774,0,0.000000000000000,0.000000000000000,81736,094A026_3655,WI25200100, ,094A026,3655,P,TEM,PEL,BWBS,mw,1, ,5,9,Fm02,a,b,3, , ,5,0,GB, , ,1, , ,0, , , , , , , ,55841.054687500000000,2596.902587890000177,0.000000000000000,0.000000000000000,27909.435446600000432,27909.435446600000432,0.000000000000000,Riparian Forest,Non Vegetated/Anthropogenic, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,2595.435085309999977,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,2595.435085309999977,No,No,5.581883721390000,2595.435030733998701,55818.843015848375217
50,0,1,Dam,42514.256556899999850,2035.160690830000021,66390,66364,1786,0,0.000000000000000,0.000000000000000,81748,094A026_3587,WI25200100, ,094A026,3587,G,TEM,PEL,BWBS,mw,1, ,10,1,AM, , ,5, ,ap,0, , , , , , , ,0, , , , , , , ,281441.406250000000000,5224.316406250000000,0.000000000000000,0.000000000000000,281336.470536999986507,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,5221.342531860000236,45.348627668100001,9.376944972870000,0.000762845043206,0.711000000000000,5221.342531860000236,No,No,28.133648283500001,2411.657646771600412,125200.471005388681078
51,0,1,Dam,42514.256556899999850,2035.160690830000021,66397,66371,1794,0,0.000000000000000,0.000000000000000,81756,094A026_3692,WI25200100, ,094A026,3692,P,TEM,PEL,BWBS,mw,1, ,6,3,SW,w, ,5, ,as,4,0,AS, , ,3, , ,0, , , , , , , ,80458.312500000000000,1741.415161129999888,0.000000000000000,0.000000000000000,48255.948262400001113,32170.632174900001701,0.000000000000000,Upland Forest,Aspen Shrubland, ,Dry,0.391568804383000,0.426478008449000,0.338659984946000,0.011839999735400,DD,NF, ,YF,NV, ,3.720500000000000,0.199980000000000,1740.208416350000107,29.922711745299999,1.608370889620000,0.000705218258146,0.677300000000000,1740.208416350000107,No,No,8.042658713980000,85.079355659042463,145.964494534824155
52,0,1,Dam,42514.256556899999850,2035.160690830000021,66398,66372,1795,0,0.000000000000000,0.000000000000000,81757,094A026_3684,WI25200100, ,094A026,3684,V,TEM,PEL,BWBS,mw,1, ,6,0,WW,g,s,2, , ,4,0,CB,w, ,1, , ,0, , , , , , , ,40849.601562500000000,1581.492797849999988,0.000000000000000,0.000000000000000,24500.076281900001050,16333.384187899999233,0.000000000000000,Grassland,Non Vegetated/Anthropogenic, ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,1580.343309110000064,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1580.343309110000064,No,Grassland,4.083344490050000,1460.507468266252999,26658.230830154014257
53,0,1,Dam,42514.256556899999850,2035.160690830000021,66399,66373,1796,0,0.000000000000000,0.000000000000000,81758,094A026_3716,WI25200100, ,094A026,3716,P,TEM,PEL,BWBS,mw,1, ,6,1,AM,g,h,4, ,ap,4,10,TS, , ,3,a, ,0, , , , , , , ,52130.921875000000000,1100.388916019999897,0.000000000000000,0.000000000000000,31266.437728000000789,20844.291818599998805,0.000000000000000,Upland Forest,Forested Wetland, ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ,WL, ,YF,NV, ,0.000000000000000,0.199980000000000,1100.114771459999929,0.000000000000000,1.042110460780000,0.000762845043206,0.711000000000000,1100.114771459999929,Wetland,No,5.211073411240000,181.716265189993834,1200.035857885646692
54,0,1,Dam,42514.256556899999850,2035.160690830000021,66402,66376,1799,0,0.000000000000000,0.000000000000000,81761,094A026_3586,WI25200100, ,094A026,3586,P,TEM,PEL,BWBS,mw,1, ,10,3,SW,w, ,5, ,as,0, , , , , , , ,0, , , , , , , ,64485.671875000000000,1771.066040039999962,0.000000000000000,0.000000000000000,64461.432755100002396,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.391568804383000,0.426478008449000,0.338659984946000,0.011839999735400,DD, , ,YF, , ,3.720500000000000,0.333300000000000,1768.296575529999927,23.982882055299999,2.148500091120000,0.000705218258146,0.677300000000000,1768.296575520000033,No,No,6.446144887850000,1449.885181310106191,51570.372559485818783
55,0,1,Dam,42514.256556899999850,2035.160690830000021,66406,66380,1806,0,0.000000000000000,0.000000000000000,81768,094A026_3631,WI25200100, ,094A026,3631,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,h, ,5, ,ap,0, , , , , , , ,0, , , , , , , ,143086.281250000000000,1780.688598629999888,0.000000000000000,0.000000000000000,143030.848797999991802,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,1779.911514350000061,23.055141809799998,4.767218044050000,0.000762845043206,0.711000000000000,1779.911514350000061,No,No,14.303084440599999,1563.673689456745478,118797.062975919368910
56,0,1,Dam,42514.256556899999850,2035.160690830000021,66409,66383,1810,0,0.000000000000000,0.000000000000000,81772,094A026_3605,WI25200100, ,094A026,3605,P,TEM,PEL,BWBS,mw,1, ,10,0,CF, , ,2, , ,0, , , , , , , ,0, , , , , , , ,48709.554687500000000,1672.516723629999888,0.000000000000000,0.000000000000000,48691.283850300002086,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Field,0.206541306853000,0.110459996551000,0.128047998488000,0.010258000019900, , , ,NV, , ,0.000000000000000,0.000000000000000,1670.385284599999977,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1670.385284599999977,No,No,4.869125765660000,1611.963254761849612,46215.539846391198807
57,0,1,Dam,42514.256556899999850,2035.160690830000021,66417,66391,1820,0,0.000000000000000,0.000000000000000,81782,094A026_3562,WI25200100, ,094A026,3562,P,TEM,PEL,BWBS,mw,1, ,5,0,AS,g, ,3, , ,5,0,WW,g, ,2,b, ,0, , , , , , , ,29691.414062500000000,850.160766601999967,0.000000000000000,0.000000000000000,14840.143008200000622,14840.143008200000622,0.000000000000000,Aspen Shrubland,Grassland, ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,850.255403099999967,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,850.255403096999999,No,Grassland,2.968028566150000,850.255215834098067,29680.283168925710925
58,0,1,Dam,42514.256556899999850,2035.160690830000021,66421,66395,1828,0,0.000000000000000,0.000000000000000,81790,094A026_3543,WI25200100, ,094A026,3543,P,TEM,PEL,BWBS,mw,1, ,10,0,CF,t, ,2, , ,0, , , , , , , ,0, , , , , , , ,17723.484375000000000,910.958557129000042,0.000000000000000,0.000000000000000,17716.626768499998434,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Field,0.206541306853000,0.110459996551000,0.128047998488000,0.010258000019900, , , ,NV, , ,0.000000000000000,0.000000000000000,910.730126931999962,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,910.730126934000054,No,No,1.771663868770000,910.730134291685999,17716.641202674847591
59,0,1,Dam,42514.256556899999850,2035.160690830000021,66423,66397,1830,0,0.000000000000000,0.000000000000000,81792,094A016_3384,WI25200100, ,094A016,3384,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,t, ,5, ,ap,0, , , , , , , ,0, , , , , , , ,633126.875000000000000,5601.851074219999646,0.000000000000000,0.000000000000000,632887.945226000039838,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,5602.935116399999970,102.015200602999997,21.094153707400000,0.000762845043206,0.711000000000000,5602.935116399999970,No,No,63.288790001300001,5602.935121211936348,632887.899489699280821
60,0,1,Dam,42514.256556899999850,2035.160690830000021,66430,66404,1838,0,0.000000000000000,0.000000000000000,81800,094A016_3383,WI25200100, ,094A016,3383,V,TEM,PEL,BWBS,mw,1, ,6,1,AM,w, ,4, ,ap,2,0,WW,s, ,2,b, ,2,0,CB,w, ,1, , ,75775.820312500000000,2285.585693359999823,0.000000000000000,0.000000000000000,45447.344960000002175,15149.114986700000372,15149.114986700000372,Upland Forest,Grassland,Non Vegetated/Anthropogenic,Mesic B,0.283317991495000,0.321386013985000,0.173175797701000,0.016502000361700,DZ,NF,NF,YF,NV,NV,0.000000000000000,0.199980000000000,2285.352623539999968,0.000000000000000,1.514759605070000,0.000762845043206,0.711000000000000,2285.352623539999968,No,Grassland,7.574555480880000,639.772277913031758,10151.886241476588111
61,0,1,Dam,42514.256556899999850,2035.160690830000021,66439,66413,1849,0,0.000000000000000,0.000000000000000,81811,094A026_3643,WI25200100, ,094A026,3643,V,TEM,PEL,BWBS,mw,1, ,10,0,WW,g, ,2, , ,0, , , , , , , ,0, , , , , , , ,61946.890625000000000,1770.507812500000000,0.000000000000000,0.000000000000000,61922.585529700001644,0.000000000000000,0.000000000000000,Grassland, , ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF, , ,NV, , ,0.000000000000000,0.000000000000000,1770.243982480000113,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1770.243982480000113,No,Grassland,6.192259224030000,131.245476975159761,832.031692199302256
62,0,1,Dam,42514.256556899999850,2035.160690830000021,66446,66420,1861,0,0.000000000000000,0.000000000000000,81823,094A026_3658,WI25200100, ,094A026,3658,P,TEM,PEL,BWBS,mw,1, ,10,0,CF, , ,2, , ,0, , , , , , , ,0, , , , , , , ,102758.656250000000000,1397.607299799999964,0.000000000000000,0.000000000000000,102719.591471000007004,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Field,0.206541306853000,0.110459996551000,0.128047998488000,0.010258000019900, , , ,NV, , ,0.000000000000000,0.000000000000000,1398.517133260000037,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1398.517133260000037,No,No,10.271958273599999,1398.517134427707333,102719.584704056964256
63,0,1,Dam,42514.256556899999850,2035.160690830000021,66452,66426,1873,0,0.000000000000000,0.000000000000000,81832,094A026_4907,WI25200100, ,094A026,4907,G,TEM,PEL,BWBS,mw,1, ,8,1,AM,y, ,5, ,ap,2,0,CF, , ,2, , ,0, , , , , , , ,293486.750000000000000,4120.932617190000201,0.000000000000000,0.000000000000000,234703.981094999995548,58675.995273799999268,0.000000000000000,Upland Forest,Non Vegetated/Anthropogenic, ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF,NV, ,1.611900000000000,0.266640000000000,4124.033924950000255,47.289929670500001,7.822685555760000,0.000762845043206,0.711000000000000,4124.033924950000255,No,No,29.338004634600001,813.705694317102939,19298.431873379522585
