StationID,BHC20_100,area.x,BHC20_250,area.y,BHC33_100,area.x.x,BHC33_250,area.y.y
PC19-060,DYF,21484.00816,CMF,103782.4939,DYF-Ep,19943.52244,CMF-Sw,103782.4939
PC19-062,CYF,31415.46269,CYF,158868.2354,CYF-Sw,31415.46269,CYF-Sw,158868.2354
PC19-063,CYF,31415.50737,CYF,195333.1729,CYF-Sw,31415.50737,CYF-Sw,195333.1729
PC19-065,WAT,17258.14608,WAT,55539.04774,WAT,17258.14608,WAT,55539.04774
PC19-067,CMF,30686.07326,CMF,108103.1958,CMF-Sw,30686.07326,CMF-Sw,108103.1958
PC19-068,CYF,31358.58281,CYF,139387.3699,CYF-Sw,31358.58281,CYF-Sw,139387.3699
PC19-069,CYF,31415.63174,CYF,144676.8579,CYF-Sw,31415.63174,CYF-Sw,144676.8579
PC19-070,CMF,31415.54122,CMF,140337.6253,CMF-Sw,31415.54122,CMF-Sw,140337.6253
PC19-071,CMF,31404.94886,CMF,123115.6273,CMF-Sw,31404.94886,CMF-Sw,123115.6273
PC19-073,CYF,28435.61455,CYF,127338.5961,CYF-Sw,28435.61455,CYF-Sw,127338.5961
PC19-074,CMF,31415.60066,CMF,171817.6072,CMF-Sw,31415.60066,CMF-Sw,171817.6072
PC19-077,DYF,31247.00113,DYF,127510.9507,DYF-At,31247.00113,DYF-At,127510.9507
PC19-078,CYF,30416.39662,CYF,136642.9252,CYF-Sw,30416.39662,CYF-Sw,136642.9252
PC19-081,DYF,31415.67808,DYF,137647.0008,DYF-At,31415.67808,DYF-At,137647.0008
PC19-082,DYF,21443.43667,DYF,162608.8548,DYF-At,21443.43667,DYF-At,162608.8548
PC19-084,DYF,31415.54578,DYF,191401.8846,DYF-At,31415.54578,DYF-At,191401.8846
PC19-086,DYF,31415.62554,DYF,176777.5589,DYF-At,31415.62554,DYF-At,176764.7129
PC19-088,DYF,21626.78747,DYF,93821.71945,DYF-Ep,17178.00688,DYF-At,66867.57849
PC19-089,CYF,28988.86751,DYF,120653.2973,CYF-Sw,28988.86751,DYF-At,80055.03133
PC19-090,DYF,31415.63635,DYF,158180.164,DYF-At,30868.83532,DYF-At,96695.39624
PC19-092,DYF,31415.54956,DYF,179660.9627,DYF-At,31415.54956,DYF-At,179536.1698
PC19-093,DYF,31415.46446,DYF,196348.7576,DYF-At,31415.46446,DYF-At,196348.7576
PC19-094,DYF,31415.42966,DYF,196348.5078,DYF-At,31415.42966,DYF-At,196348.5078
PC19-096,DYF,31415.54766,DYF,196348.4898,DYF-At,31415.54766,DYF-At,196348.4898
PC19-100,DMF,31415.92654,DMF,154225.9487,DMF-Ep,31415.92654,DMF-Ep,127141.4508
PC19-139,DYF,29793.17736,DYF,141440.3548,DYF-At,29793.17736,DYF-At,141440.3548
PC19-141,NVE,31415.92654,WAT,102923.3948,NVE,31415.92654,WAT,102923.3948
PC19-143,CMF,30904.50358,DYF,77562.7248,CMF-Sw,30904.50358,DYF-At,77562.7248
PC19-152,NVE,25740.16502,NVE,80114.86283,NVE,25740.16502,NVE,80114.86283
PC19-153,CYF,31415.92654,CYF,169390.7475,CYF-Pl,31415.92654,CYF-Pl,167066.6962
PC19-157,WRI,15759.37572,CYF,62317.51761,WRI,15759.37572,CYF-Sw,62317.51761
PC19-158,CYF,31415.92654,CYF,171957.4477,CYF-Pl,31415.92654,CYF-Pl,166308.4632
PC19-160,CYF,17720.22328,WAT,75557.04788,CYF-Pl,17720.22328,WAT,75557.04788
PC19-161,CYF,31415.92654,CYF,120600.9995,CYF-Sb,31415.92654,CYF-Sb,104688.5861
PC19-162,CMF,31358.18855,CMF,111297.3568,CMF-Sw,31358.18855,CMF-Sw,111297.3568
PC19-163,DMF,29484.55891,CMF,80403.70288,DMF-At,29484.55891,CMF-Sw,80403.70288
PC19-164,CMF,31415.48198,CMF,169098.2719,CMF-Sw,31415.48198,CMF-Sw,169098.2719
PC19-165,CMF,31415.50287,CMF,177123.1171,CMF-Sw,31415.50287,CMF-Sw,177123.1171
PC19-166,RSH,26792.34475,WAT,68848.05275,RSH-Ac,26792.34475,WAT,68848.05275
PC19-167,CYF,31415.92654,CYF,159379.4739,CYF-Pl,31415.92654,CYF-Pl,147013.342
PC19-168,CMF,31362.25981,CMF,106453.5151,CMF-Sw,31362.25981,CMF-Sw,106453.5151
PC19-172,CYF,31415.92654,CYF,196348.7655,CYF-Pl,31415.92654,CYF-Pl,196348.7655
PC19-173,RSH,29330.04568,WAT,60537.56673,RSH-Ac,29330.04568,WAT,60537.56673
PC19-176,CYF,31415.92654,CYF,196192.1621,CYF-Pl,31415.92654,CYF-Pl,196192.1621
PC19-181,NVE,24490.56089,NVE,69937.79135,NVE,24490.56089,NVE,69937.79135
PC19-182,CMF,20943.0289,CMF,54215.4509,CMF-Sw,20943.0289,CMF-Sw,54215.4509
PC19-183,CMF,26719.22653,CMF,93204.74701,CMF-Sw,26719.22653,CMF-Sw,93204.74701
PC19-184,CMF,25800.15411,CMF,102296.8434,CMF-Sw,25800.15411,CMF-Sw,102296.8434
PC19-188,CMF,29224.62077,CMF,86784.78773,CMF-Sw,29224.62077,CMF-Sw,86784.78773
PC19-189,CSH,31318.49718,CSH,75010.26284,CSH-Sb,31318.49718,CSH-Sb,75010.26284
PC19-190,CSH,30466.46593,CSH,148450.1507,CSH-Sw,30466.46593,CSH-Sw,148450.1507
PC19-191,FBS,31415.92654,FBS,131069.9947,FBS-Sb,31415.92654,FBS-Sb,131069.9947
PC19-192,DYF,31390.6163,DYF,113655.5497,DYF-At,31390.6163,DYF-At,113655.5497
PC19-193,CMF,18795.88722,WAT,115465.7876,CMF-Sw,18795.88722,WAT,115465.7876
PC19-194,DSH,31415.57037,DSH,145755.6847,DSH-At,31415.57037,DSH-At,145755.6847
PC19-195,CMF,29987.82565,NVE,86919.82553,CMF-Sw,29987.82565,NVE,86919.82553
PC19-197,NVE,30393.92728,NVE,88762.7984,NVE,30393.92728,NVE,88762.7984
PC19-198,CMF,31415.58778,CMF,101470.0063,CMF-Sw,31415.58778,CMF-Sw,101470.0063
PC19-199,CSH,31374.70165,CSH,126964.5136,CSH-Sw,31374.70165,CSH-Sw,126964.5136
PC19-200,DSH,31415.92654,DSH,169457.9186,DSH-Ep,31415.92654,DSH-Ep,166084.6369
PC19-204,DSH,31415.92654,DSH,176824.9466,DSH-Ep,31415.92654,DSH-Ep,176824.9466
PC19-206,FBS,27735.33212,CYF,52537.12555,FBS-Lt,27735.33212,CYF-Sw,52537.12555
CH04n-1,DYF,30039.86961,DYF,145197.346,DYF-At,30039.86961,DYF-At,145197.346
CH04n-2,DYF,16876.42993,DYF,136468.064,DYF-At,16876.42993,DYF-At,136468.064
CH04n-3,CSH,20740.31368,DYF,132721.7921,CSH-Sw,20740.31368,DYF-At,132721.7921
CH04n-4,DYF,31415.52288,DYF,178615.9879,DYF-At,31415.52288,DYF-At,178615.9879
CH04n-5,DYF,12497.56783,CUL,92271.84435,DYF-At,12497.56783,CUL,92271.84435
CH04s-1,DMF,17547.61452,DMF,109362.6056,DMF-At,17547.61452,DMF-At,109362.6056
CH04s-10,DMF,24031.95921,WAT,71041.03906,DMF-At,24031.95921,WAT,71041.03906
CH04s-2,DMF,31415.62818,DMF,196269.963,DMF-At,31415.62818,DMF-At,196269.963
CH04s-3,DMF,19599.18278,DMF,114865.6518,DMF-At,19599.18278,DMF-At,114865.6518
CH04s-4,CUL,14727.8586,CUL,93054.30647,CUL,14727.8586,CUL,93054.30647
CH04s-5,RMF,28210.26797,RMF,72648.04129,RMF-Ac,28210.26797,RMF-Ac,72648.04129
CH04s-6,RMF,17903.67699,RMF,144794.5059,RMF-Ac,17903.67699,RMF-Ac,144794.5059
CH04s-7,RYF,26949.68752,RMF,97843.94881,RYF-Ac,26949.68752,RMF-Ac,97843.94881
CH04s-8,RMF,25617.50891,RMF,78736.16996,RMF-Ac,25617.50891,RMF-Ac,78736.16996
CH04s-9,RMF,22171.18343,RMF,90376.8854,RMF-Ac,22171.18343,RMF-Ac,90376.8854
CL03-1,DMF,31415.71535,DMF,140079.0408,DMF-At,31415.71535,DMF-At,140079.0408
CL03-10,DMF,28110.10944,DMF,142615.4544,DMF-At,28110.10944,DMF-At,142615.4544
CL03-11,DMF,31415.66709,DMF,189644.2421,DMF-At,31415.66709,DMF-At,189644.2421
CL03-12,CYF,15839.01136,DMF,78821.21318,CYF-Sw,15839.01136,DMF-At,78821.21318
CL03-2,DMF,23066.17548,DMF,127715.4377,DMF-At,23066.17548,DMF-At,127715.4377
CL03-3,CMF,20799.96917,CMF,154199.2337,CMF-Sw,20799.96917,CMF-Sw,152457.7578
CL03-4,CMF,31415.92654,CMF,130169.8608,CMF-Sw,31415.92654,CMF-Sw,102177.3114
CL03-5,DMF,22224.64571,DMF,105805.7553,DMF-At,22224.64571,DMF-At,105805.7553
CL03-6,CMF,27216.08172,DMF,98518.3635,CMF-Sw,27216.08172,DMF-At,98518.3635
CL03-7,DMF,24250.84429,DMF,117092.9818,DMF-At,24250.84429,DMF-At,117092.9818
CL03-8,DMF,30514.51761,DMF,151101.1448,DMF-At,30514.51761,DMF-At,151101.1448
CL03-9,DMF,31121.08178,DMF,130345.6746,DMF-At,31121.08178,DMF-At,130345.6746
CL03a-1,CMF,23018.47535,CMF,103837.123,CMF-Sb,23018.47535,CMF-Sb,103837.123
CL03a-2,DMF,29897.59294,DMF,126023.602,DMF-At,29897.59294,DMF-At,126023.602
CL03a-3,CMF,31168.46203,CMF,186080.6659,CMF-Sb,31168.46203,CMF-Sb,185877.6238
CL03a-4,CMF,31415.51081,CMF,179885.5511,CMF-Sb,23373.12987,CMF-Sb,120364.4376
CL06-1,CMF,31415.71117,CMF,186332.5462,CMF-Sw,31415.71117,CMF-Sw,186332.5462
CL06-2,CMF,27434.20736,CMF,143402.9954,CMF-Sw,27434.20736,CMF-Sw,143402.9954
CL06-3,CSH,31415.92654,CSH,164222.8428,CSH-Sw,31415.92654,CSH-Sw,164222.8428
CL06-4,DMF,22011.49535,DMF,136759.6482,DMF-At,22011.49535,DMF-At,136759.6482
CL06-5,CSH,25503.64125,CSH,101783.5451,CSH-Sw,25503.64125,CSH-Sw,101783.5451
CL06-6,CMF,28121.62397,CMF,160574.8994,CMF-Sw,28121.62397,CMF-Sw,160574.8994
CL06-7,DYF,21803.34406,DMF,72050.74479,DYF-At,21803.34406,DMF-At,72050.74479
CL06-8,DMF,31415.6285,DMF,196348.5113,DMF-At,31415.6285,DMF-At,196348.5113
CL06-9,DMF,24160.0398,DMF,121244.9792,DMF-At,24160.0398,DMF-At,121244.9792
DR02-1,DMF,24586.91023,DMF,131503.4031,DMF-At,24586.91023,DMF-At,131503.4031
DR02-10,DMF,19085.77328,DMF,110611.6217,DMF-At,19085.77328,DMF-At,110611.6217
DR02-11,FBS,31415.55292,FBS,179692.6496,FBS-Lt,26574.5361,FBS-Lt,109471.6969
DR02-2,DMF,31415.92654,DMF,196348.4445,DMF-At,31415.92654,DMF-At,196348.4445
DR02-3,DSH,20837.84502,DMF,106487.0997,DSH-At,20837.84502,DMF-At,106487.0997
DR02-4,DSH,19467.48465,DSH,105745.7126,DSH-At,19467.48465,DSH-At,105745.7126
DR02-5,DMF,31408.63083,DMF,122652.6765,DMF-At,31408.63083,DMF-At,122652.6765
DR02-6,DMF,31415.53922,DMF,181622.6866,DMF-At,31415.53922,DMF-At,181622.6866
DR02-7,DMF,31304.61998,DMF,129272.0614,DMF-At,31304.61998,DMF-At,129272.0614
DR02-8,CMF,19968.65353,DMF,117138.3316,CMF-Sw,19968.65353,DMF-At,117138.3316
DR02-9,DMF,31415.92654,DMF,179743.4217,DMF-At,31415.92654,DMF-At,179743.4217
DR06-1,DMF,14056.86163,DMF,88150.55354,DMF-At,14056.86163,DMF-At,88150.55354
DR06-10,CMF,30623.18338,CMF,120175.4687,CMF-Sw,30623.18338,CMF-Sw,120175.4687
DR06-2,DMF,13654.40695,DYF,79444.15056,DMF-At,13654.40695,DYF-At,79444.15056
DR06-3,CMF,14577.64189,CMF,89713.80515,CMF-Sw,14577.64189,CMF-Sw,89713.80515
DR06-4,DMF,11702.24343,CMF,72890.82451,DMF-At,11702.24343,CMF-Sw,72890.82451
DR06-5,DYF,13932.25862,DYF,114052.3864,DYF-At,13932.25862,DYF-At,114052.3864
DR06-6,DYF,22647.93425,DYF,156588.5555,DYF-At,22647.93425,DYF-At,156588.5555
DR06-7,DYF,19423.0694,DYF,99117.30699,DYF-At,19423.0694,DYF-At,99117.30699
DR06-8,CMF,29594.50363,CMF,138126.6133,CMF-Sw,29594.50363,CMF-Sw,138126.6133
DR06-9,CMF,28893.3874,CMF,134316.0591,CMF-Sw,28893.3874,CMF-Sw,134316.0591
DR07-1,DYF,12333.17071,DSH,93868.05611,DYF-At,12333.17071,DSH-At,93868.05611
DR07-2,CMF,25222.88139,CMF,113637.0267,CMF-Sw,25222.88139,CMF-Sw,113637.0267
DR07-3,CMF,30950.87306,CMF,123169.5247,CMF-Sw,30950.87306,CMF-Sw,123169.5247
DR07-4,DSH,17364.03491,DSH,155686.2942,DSH-At,17364.03491,DSH-At,155686.2942
DR07-5,CMF,13729.55277,DSH,85714.98341,CMF-Sw,13729.55277,DSH-At,85714.98341
DR07-6,CMF,19154.54883,CMF,137775.107,CMF-Sw,19154.54883,CMF-Sw,137775.107
DR07-7,CMF,20310.22073,CMF,129447.6843,CMF-Sw,20310.22073,CMF-Sw,129447.6843
DR07-8,DYF,30515.01222,DYF,140640.2539,DYF-At,30515.01222,DYF-At,140640.2539
DR07-9,DYF,14783.53533,CYF,65812.4243,DYF-At,14783.53533,CYF-Sw,65812.4243
HH03-1,CMF,24689.35639,CMF,136373.5641,CMF-Sb,24553.51013,CMF-Sb,111955.2396
HH03-10,DMF,25066.59986,DMF,137477.1142,DMF-At,25066.59986,DMF-At,137477.1142
HH03-11,CMF,18420.75094,CMF,122002.4128,CMF-Sb,18420.75094,CMF-Sb,122002.4128
HH03-2,CMF,18057.22151,DSH,124924.4049,CMF-Sb,18057.22151,DSH-At,124924.4049
HH03-3,DSH,20909.69728,CMF,108329.8553,DSH-At,20909.69728,DSH-At,79722.81332
HH03-4,CMF,26051.7628,CMF,178665.3303,CMF-Sw,26051.7628,CMF-Sw,178665.3303
HH03-5,CMF,22278.07924,CMF,174897.4739,CMF-Sw,22278.07924,CMF-Sw,174897.4739
HH03-6,CMF,13998.4085,CMF,143005.9386,CMF-Sw,10380.98577,CMF-Sw,109898.8008
HH03-7,DMF,14423.05508,DMF,128067.2896,DMF-At,14423.05508,DMF-At,128067.2896
HH03-8,DMF,12196.33092,DMF,108914.6268,DMF-At,12196.33092,DMF-At,108914.6268
HH03-9,CMF,9887.953625,DMF,58010.64659,CMF-Sw,9887.953625,DMF-At,58010.64659
HH06-1,CMF,22804.08919,CMF,172586.3579,CMF-Sw,22804.08919,CMF-Sw,172586.3579
HH06-10,CSH,31227.22137,CSH,143890.6804,CSH-Sw,31227.22137,CSH-Sw,143890.6804
HH06-11,DSH,20306.18071,DSH,60738.94634,DSH-At,20306.18071,DSH-At,60738.94634
HH06-2,CMF,14846.40675,CMF,145193.5591,CMF-Sw,14846.40675,CMF-Sw,145193.5591
HH06-3,CSH,30123.05558,CSH,107945.2421,CSH-Sw,30123.05558,CSH-Sw,107945.2421
HH06-4,CSH,31415.5459,CSH,165809.9761,CSH-Sw,31415.5459,CSH-Sw,165809.9761
HH06-5,CSH,24057.47134,DMF,129707.0048,CSH-Sw,24057.47134,DMF-At,129707.0048
HH06-6,DMF,19563.66388,DMF,121543.8747,DMF-At,19563.66388,DMF-At,121543.8747
HH06-7,CMF,14185.66972,CMF,140882.0958,CMF-Sw,14185.66972,CMF-Sw,140882.0958
HH06-8,DMF,14738.83541,CMF,89836.59674,DMF-At,14738.83541,CMF-Sw,89836.59674
HH06-9,CMF,20320.06126,CMF,114891.3258,CMF-Sw,20320.06126,CMF-Sw,114891.3258
HH07-1,DMF,25639.71194,DMF,130412.2659,DMF-At,25639.71194,DMF-At,130412.2659
HH07-10,CMF,13589.8094,CMF,92995.88509,CMF-Sw,13589.8094,CSH-Sw,91209.84961
HH07-11,CMF,18093.80737,CMF,104282.2289,CMF-Sb,13693.86492,CSH-Sw,75089.16485
HH07-12,CSH,20273.53285,CSH,120865.4872,CSH-Sw,20273.53285,CSH-Sw,120865.4872
HH07-13,CSH,20890.09808,CMF,107899.4779,CSH-Sw,20890.09808,CSH-Sw,88449.02752
HH07-2,CMF,19535.56949,DMF,81177.00931,CMF-Sw,16002.8749,DMF-At,81177.00931
HH07-3,DSH,17188.1299,DSH,69278.42627,DSH-At,17188.1299,DSH-At,69278.42627
HH07-4,CSH,14287.08394,CSH,59732.90526,CSH-Sw,14287.08394,CSH-Sw,59732.90526
HH07-5,CMF,16368.51572,CMF,132036.1793,CMF-Sw,16368.51572,CMF-Sw,132036.1793
HH07-6,CMF,24963.87437,CMF,144905.1571,CMF-Sw,24963.87437,CMF-Sw,144905.1571
HH07-7,CYF,25671.88447,CYF,116494.9945,CYF-Sw,25671.88447,CYF-Sw,116494.9945
HH07-8,CMF,21171.14582,CMF,164824.1859,CMF-Sw,13898.92465,CMF-Sw,142237.4448
HH07-9,CMF,21404.27689,CMF,106073.1158,CMF-Sw,21404.27689,CMF-Sw,106073.1158
HW03-1,DMF,20933.75588,DMF,146900.0618,DMF-At,20933.75588,DMF-At,146900.0618
HW03-10,CMF,14681.69626,DMF,73799.95024,CMF-Sw,14681.69626,DMF-At,73799.95024
HW03-11,DMF,25601.40444,DMF,147839.7374,DMF-At,25601.40444,DMF-At,147839.7374
HW03-12,CMF,31412.05603,CMF,121684.068,CMF-Sw,31412.05603,CMF-Sw,121684.068
HW03-13,CMF,31415.50934,CMF,164698.1209,CMF-Sw,31415.50934,CMF-Sw,164698.1209
HW03-14,DMF,13694.23696,DYF,60943.41252,DMF-At,13694.23696,DYF-At,60943.41252
HW03-15,CMF,21871.2402,CMF,76945.90095,CMF-Sw,21871.2402,CMF-Sw,76945.90095
HW03-16,DSH,25380.02667,CMF,85430.86332,DSH-At,25380.02667,CMF-Sw,85430.86332
HW03-17,CMF,20905.55259,CMF,104117.5868,CMF-Sw,20905.55259,CMF-Sw,104117.5868
HW03-18,DMF,26252.00643,DMF,172335.205,DMF-At,26252.00643,DMF-At,172335.205
HW03-19,DMF,28755.61375,DMF,141790.5887,DMF-At,28755.61375,DMF-At,141790.5887
HW03-2,DYF,25170.55491,CMF,119813.4614,DYF-At,25170.55491,CMF-Sw,119813.4614
HW03-20,DMF,25757.54411,DMF,106339.3205,DMF-At,25757.54411,DMF-At,106339.3205
HW03-22,DMF,31415.5563,DMF,181377.0721,DMF-At,31415.5563,DMF-At,181377.0721
HW03-3,CMF,23005.9224,CMF,106794.6229,CMF-Sw,23005.9224,CMF-Sw,106794.6229
HW03-4,DMF,31415.67337,DMF,181111.831,DMF-At,31415.67337,DMF-At,181111.831
HW03-5,DYF,10884.28203,DMF,88594.36259,DYF-At,10884.28203,DMF-At,88594.36259
HW03-6,DMF,31415.63722,DMF,180841.3805,DMF-At,31415.63722,DMF-At,180841.3805
HW03-7,DMF,31415.92654,DMF,183778.762,DMF-At,31415.92654,DMF-At,183778.762
HW03-8,DMF,22715.91863,DMF,128434.7074,DMF-At,22715.91863,DMF-At,128434.7074
HW03-9,DMF,31391.44623,DMF,140587.849,DMF-At,31391.44623,DMF-At,140587.849
HW04-1,CYF,18338.16636,CYF,97973.24648,CYF-Sw,18338.16636,CYF-Sw,97973.24648
HW04-10,DMF,21111.27871,DMF,110397.7593,DMF-At,21111.27871,DMF-At,110397.7593
HW04-11,DSH,14293.50307,DMF,85492.87564,DSH-At,14293.50307,DMF-At,85492.87564
HW04-12,CSH,9799.896936,CSH,75643.02397,CSH-Sw,9799.896936,CSH-Sw,75643.02397
HW04-14,CMF,15808.81534,CMF,76361.21356,CMF-Sb,15808.81534,CMF-Sb,76361.21356
HW04-2,CMF,30111.68238,CMF,160359.3237,CMF-Sw,30111.68238,CMF-Sw,160359.3237
HW04-3,CMF,15970.35577,CMF,119654.3928,CMF-Sw,15970.35577,CMF-Sw,119654.3928
HW04-4,CMF,20941.2272,CMF,119587.3871,CMF-Sw,20941.2272,CMF-Sw,119587.3871
HW04-5,DMF,17117.31904,CMF,88753.43092,DMF-At,17117.31904,DMF-At,59357.11462
HW04-6,DYF,15068.3759,CMF,100199.0692,DYF-At,15068.3759,CMF-Pl,90301.95026
HW04-7,DMF,31415.92654,DMF,190845.6622,DMF-At,31415.92654,DMF-At,190845.6622
HW04-8,DMF,31415.92654,DMF,190845.6622,DMF-At,31415.92654,DMF-At,190845.6622
HW04-9,DMF,22949.19809,DMF,102874.0036,DMF-At,22949.19809,DMF-At,102874.0036
PR01-1,RMF,24499.80577,RMF,98851.70266,RMF-Ac,24499.80577,RMF-Ac,98851.70266
PR01-2,RMF,14135.86463,WAT,82252.24736,RMF-Ac,14135.86463,WAT,82252.24736
PR01-3,CMF,26186.24586,CMF,123081.0295,CMF-Sw,26186.24586,CMF-Sw,123081.0295
PR01-4,CMF,31415.74837,CMF,160812.797,CMF-Sw,31415.74837,CMF-Sw,160812.797
PR01-5,CMF,16972.18921,CMF,72431.99974,CMF-Sw,16972.18921,CMF-Sw,72431.99974
PR01-6,RYF,15645.17021,WAT,86446.00557,RYF-Ac,15645.17021,WAT,86446.00557
PR01-7,RMF,12088.5046,WAT,77964.5034,RMF-Ac,12088.5046,WAT,77964.5034
PR01-8,CYF,22719.99073,CYF,74572.3558,CYF-Sw,22719.99073,CYF-Sw,74572.3558
PR01a-1,RMF,30499.92733,RMF,111469.0303,RMF-Ac,30499.92733,RMF-Ac,111469.0303
PR01a-2,CMF,25281.52962,CMF,98661.47786,CMF-Sw,25281.52962,CMF-Sw,98661.47786
PR01a-3,CMF,31415.92654,CMF,196348.4821,CMF-Sw,31415.92654,CMF-Sw,196348.4821
PR01a-4,CMF,31415.65217,CMF,196348.8974,CMF-Sw,31415.65217,CMF-Sw,196348.8974
PR01a-6,RSH,31373.86597,RSH,128982.0282,RSH-Ac,31373.86597,RSH-Ac,128982.0282
PR01a-7,CMF,29668.79824,CMF,130868.4213,CMF-Sw,29668.79824,CMF-Sw,130868.4213
PR01a-8,CMF,18933.21737,RSH,54108.40857,CMF-Sw,18933.21737,RSH-Ac,54108.40857
PR01a-9,CYF,24921.27433,CYF,76665.71889,CYF-Sw,24921.27433,CYF-Sw,76665.71889
PR02-1,DMF,16925.71441,WAT,78249.28581,DMF-At,16925.71441,WAT,78249.28581
PR02-10,CMF,16206.21151,CMF,98210.43076,CMF-Sw,16206.21151,CMF-Sw,98210.43076
PR02-2,DMF,24497.32603,DMF,70660.80678,DMF-At,24497.32603,DMF-At,70660.80678
PR02-3,DMF,30517.41055,DMF,96668.03243,DMF-At,30517.41055,DMF-At,96668.03243
PR02-4,DMF,29050.63023,DMF,107871.5759,DMF-At,29050.63023,DMF-At,107871.5759
PR02-5,DMF,21495.36696,DYF,96255.72915,DMF-At,21495.36696,DYF-At,96255.72915
PR02-6,DMF,22134.45502,DMF,105963.9401,DMF-At,22134.45502,DMF-At,105963.9401
PR02-7,DMF,16669.29736,DMF,101282.868,DMF-At,16669.29736,DMF-At,101282.868
PR02-8,DMF,23062.84112,DMF,114573.6517,DMF-At,23062.84112,DMF-At,114573.6517
PR02-9,DMF,18458.71489,DMF,100509.947,DMF-At,18458.71489,DMF-At,100509.947
PR03-1,CMF,30550.5682,CMF,88507.72501,CMF-Sw,30550.5682,CMF-Sw,88507.72501
PR03-2,RYF,24319.74262,RYF,72470.3235,RYF-Ac,24319.74262,RYF-Ac,72470.3235
PR03-3,RMF,31415.62445,RMF,126216.4171,RMF-Ac,31415.62445,RMF-Ac,126216.4171
PR03-4,RMF,29035.70694,RMF,125081.561,RMF-Ac,29035.70694,RMF-Ac,125081.561
PR03-5,RMF,31415.92654,RMF,136929.2522,RMF-Ac,31415.92654,RMF-Ac,136929.2522
PR03-6,RMF,31318.11742,RMF,140036.1843,RMF-Ac,31318.11742,RMF-Ac,140036.1843
PR03-7,RMF,31415.56969,RMF,126182.5836,RMF-Ac,31415.56969,RMF-Ac,126182.5836
PR03-9,RYF,31415.81271,RYF,101765.6443,RYF-Ac,31415.81271,RYF-Ac,101765.6443
PR04-2,CMF,31415.63709,CMF,176643.7893,CMF-Sw,31415.63709,CMF-Sw,176643.7893
PR04-3,CMF,30999.35688,CMF,141422.3769,CMF-Sw,30999.35688,CMF-Sw,141422.3769
PR04-4,CMF,22774.17963,CMF,122264.8717,CMF-Sw,22774.17963,CMF-Sw,122264.8717
PR04-5,CMF,23052.68813,CMF,109398.9989,CMF-Sw,23052.68813,CMF-Sw,109398.9989
PR04-6,CMF,19091.11944,CMF,119985.0871,CMF-Sw,19091.11944,CMF-Sw,119985.0871
PR04-7,CMF,31401.78582,CMF,125256.3978,CMF-Sw,31401.78582,CMF-Sw,125256.3978
PR04-9,NVE,16484.3281,NVE,56727.02063,NVE,16484.3281,NVE,56727.02063
WP18-001,RSH,31415.92654,RSH,158368.7425,RSH-Ac,31415.92654,RSH-Ac,158368.7425
WP18-002,RSH,29701.64352,RSH,75062.15956,RSH-Ac,29701.64352,RSH-Ac,75062.15956
WP18-003,RYF,31209.93056,RYF,111751.1597,RYF-Ac,31209.93056,RYF-Ac,111751.1597
WP18-004,CMF,31415.5837,CMF,165953.888,CMF-Sw,31415.5837,CMF-Sw,165953.888
WP18-005,CMF,26830.08927,CMF,128888.3735,CMF-Sw,26830.08927,CMF-Sw,128888.3735
WP18-006,CMF,31415.92654,CMF,124652.9202,CMF-Sw,31415.92654,CMF-Sw,124652.9202
WP18-007,CMF,31415.92654,CMF,145093.522,CMF-Sw,31415.92654,CMF-Sw,145093.522
WP18-008,RMF,31000.70289,RMF,108257.2982,RMF-Ac,31000.70289,RMF-Ac,108257.2982
WP18-009,DYF,31415.92654,DYF,100089.1758,DYF-At,31415.92654,DYF-At,100089.1758
WP18-010,RMF,31415.92654,RMF,122939.3352,RMF-Ac,31415.92654,RMF-Ac,122939.3352
WP18-011,RMF,26862.93911,DYF,55983.13075,RMF-Ac,26862.93911,DYF-At,55983.13075
WP18-012,RMF,31415.92654,RMF,132637.0869,RMF-Ac,31415.92654,RMF-Ac,132637.0869
WP18-013,RYF,31415.92654,RYF,87160.18479,RYF-Ac,31415.92654,RYF-Ac,87160.18479
WP18-014,NVE,31386.71815,NVE,127858.6052,NVE,31386.71815,NVE,127858.6052
WP18-015,RMF,24549.81965,RMF,49274.46433,RMF-Ac,24549.81965,RMF-Ac,49274.46433
WP18-016,RSH,31413.71601,RSH,83042.70158,RSH-Ac,31413.71601,RSH-Ac,83042.70158
WP18-017,DYF,28184.71999,DYF,73333.12238,DYF-At,28184.71999,DYF-At,73333.12238
WP18-018,RYF,27227.55485,WAT,95181.53782,RYF-Ac,27227.55485,WAT,95181.53782
WP18-019,DSH,23148.0087,DSH,58605.49392,DSH-At,23148.0087,DSH-At,58605.49392
WP18-020,DYF,31415.38539,DYF,135625.2871,DYF-At,31415.38539,DYF-At,135625.2871
WP18-021,CYF,31415.73238,CYF,154621.0979,CYF-Sw,31415.73238,CYF-Sw,154621.0979
WP18-022,CYF,31415.43985,CYF,170826.3837,CYF-Sw,31415.43985,CYF-Sw,170826.3837
WP18-023,CYF,27506.57502,CYF,62233.3389,CYF-Sw,27506.57502,CYF-Sw,62233.3389
WP18-024,CYF,28114.65976,CYF,90224.76671,CYF-Sw,28114.65976,CYF-Sw,90224.76671
WP18-025,DYF,31415.56093,DYF,137350.1709,DYF-At,31415.56093,DYF-At,137350.1709
WP18-026,RSH,31415.92654,RSH,141501.2778,RSH-Ac,31415.92654,RSH-Ac,141501.2778
